# mysquishi_probe v1
# sample_hz=500
# baud=230400
# adc_bits=10
# set the MyoWare 2.0 output selector to RAW, not ENV
# columns: millis,adc_counts
# recorded=20260905_214205
# tier=survey
# phase_extend=199.67,207.67
# phase_grip_hard=56.55,64.55
# phase_grip_light=14.52,22.52
# phase_grip_medium=35.54,43.54
# phase_index=121.60,129.60
# phase_little=178.65,186.65
# phase_middle=140.62,148.62
# phase_pinch=79.56,87.57
# phase_rest_1=0.00,11.50
# phase_rest_10=186.65,196.65
# phase_rest_11=207.67,213.67
# phase_rest_2=22.52,32.52
# phase_rest_3=43.54,53.54
# phase_rest_4=64.55,76.55
# phase_rest_5=87.57,97.57
# phase_rest_6=108.58,118.59
# phase_rest_7=129.60,137.60
# phase_rest_8=148.62,156.62
# phase_rest_9=167.63,175.64
# phase_ring=159.63,167.63
# phase_wrist_flex=100.58,108.58
millis,adc_counts
17253,512
17255,511
17257,510
17259,511
17261,510
17263,510
17265,511
17267,511
17269,510
17271,510
17273,510
17275,511
17277,511
17280,511
17282,511
17284,511
17286,511
17287,511
17289,511
17291,510
17293,510
17295,510
17297,510
17299,511
17301,511
17303,511
17305,511
17307,511
17309,510
17311,510
17313,510
17315,510
17317,511
17319,512
17321,511
17324,510
17326,510
17328,510
17329,510
17331,511
17333,510
17335,511
17337,510
17339,509
17341,510
17343,512
17345,513
17347,513
17349,512
17351,511
17353,511
17355,511
17357,510
17359,510
17361,510
17363,510
17366,511
17368,510
17370,511
17371,510
17373,510
17375,510
17377,510
17379,510
17381,511
17383,511
17385,511
17387,511
17389,510
17391,510
17393,510
17395,510
17397,511
17399,511
17401,510
17403,511
17405,511
17408,510
17410,511
17412,511
17414,512
17415,511
17417,511
17419,511
17421,511
17423,510
17425,510
17427,511
17429,511
17431,512
17433,511
17435,511
17437,511
17439,510
17441,510
17443,511
17445,510
17447,511
17449,511
17452,511
17454,511
17456,510
17457,510
17459,510
17461,510
17463,511
17465,512
17467,511
17469,510
17471,510
17473,510
17475,511
17477,511
17479,510
17481,511
17483,510
17485,510
17487,511
17489,511
17491,510
17494,510
17496,510
17498,511
17499,511
17501,511
17503,512
17505,511
17507,511
17509,511
17511,510
17513,510
17515,511
17517,511
17519,511
17521,511
17523,510
17525,510
17527,510
17529,511
17531,511
17533,511
17536,511
17538,511
17540,510
17542,510
17543,511
17545,511
17547,510
17549,510
17551,511
17553,512
17555,511
17557,510
17559,511
17561,510
17563,509
17565,510
17567,511
17569,512
17571,513
17573,512
17575,511
17577,510
17580,510
17582,511
17584,511
17585,511
17587,511
17589,510
17591,510
17593,511
17595,510
17597,511
17599,512
17601,511
17603,511
17605,511
17607,511
17609,511
17611,511
17613,510
17615,510
17617,510
17619,511
17622,511
17624,510
17626,510
17627,510
17629,508
17631,510
17633,512
17635,513
17637,515
17639,512
17641,511
17643,511
17645,510
17647,510
17649,510
17651,510
17653,510
17655,510
17657,509
17659,507
17661,506
17664,508
17666,512
17668,515
17670,515
17671,515
17673,514
17675,511
17677,510
17679,510
17681,511
17683,511
17685,511
17687,510
17689,510
17691,510
17693,510
17695,511
17697,511
17699,510
17701,510
17703,511
17705,510
17708,510
17710,510
17712,510
17713,510
17715,511
17717,510
17719,511
17721,511
17723,510
17725,510
17727,510
17729,510
17731,510
17733,511
17735,511
17737,511
17739,511
17741,511
17743,511
17745,511
17747,511
17750,511
17752,510
17754,510
17755,510
17757,510
17759,510
17761,511
17763,511
17765,511
17767,511
17769,511
17771,510
17773,510
17775,510
17777,509
17779,510
17781,511
17783,511
17785,512
17787,512
17789,511
17792,511
17794,511
17796,511
17798,511
17799,511
17801,511
17803,511
17805,510
17807,511
17809,510
17811,510
17813,510
17815,510
17817,511
17819,511
17821,511
17823,512
17825,510
17827,510
17829,510
17831,510
17833,511
17836,512
17838,511
17840,511
17841,510
17843,511
17845,510
17847,511
17849,510
17851,511
17853,511
17855,511
17857,510
17859,510
17861,510
17863,511
17865,511
17867,511
17869,511
17871,511
17873,511
17875,511
17878,510
17880,510
17882,511
17883,511
17885,511
17887,511
17889,511
17891,510
17893,510
17895,510
17897,511
17899,511
17901,510
17903,511
17905,511
17907,511
17909,511
17911,510
17913,511
17915,512
17917,511
17920,511
17922,510
17924,510
17926,511
17927,511
17929,510
17931,510
17933,511
17935,511
17937,511
17939,510
17941,510
17943,510
17945,510
17947,511
17949,511
17951,511
17953,511
17955,511
17957,510
17959,510
17961,511
17964,511
17966,511
17968,511
17969,511
17971,511
17973,510
17975,511
17977,511
17979,510
17981,511
17983,510
17985,511
17987,511
17989,511
17991,510
17993,510
17995,510
17997,510
17999,511
18001,511
18003,511
18006,511
18008,512
18010,511
18011,510
18013,510
18015,511
18017,511
18019,511
18021,510
18023,510
18025,510
18027,510
18029,511
18031,511
18033,511
18035,511
18037,511
18039,511
18041,510
18043,511
18045,510
18048,511
18050,511
18052,511
18054,511
18055,510
18057,510
18059,510
18061,510
18063,511
18065,512
18067,512
18069,511
18071,511
18073,510
18075,510
18077,510
18079,510
18081,511
18083,511
18085,511
18087,511
18089,510
18092,510
18094,509
18096,510
18097,511
18099,512
18101,511
18103,512
18105,511
18107,510
18109,511
18111,510
18113,510
18115,511
18117,511
18119,511
18121,511
18123,511
18125,511
18127,511
18129,510
18131,511
18134,511
18136,511
18138,511
18139,510
18141,510
18143,510
18145,510
18147,511
18149,511
18151,511
18153,511
18155,511
18157,511
18159,511
18161,510
18163,511
18165,511
18167,511
18169,511
18171,511
18173,510
18176,511
18178,510
18180,510
18182,510
18183,510
18185,509
18187,510
18189,511
18191,511
18193,512
18195,513
18197,512
18199,511
18201,511
18203,511
18205,511
18207,510
18209,510
18211,511
18213,510
18215,511
18217,511
18220,511
18222,511
18224,510
18225,510
18227,510
18229,510
18231,511
18233,511
18235,511
18237,511
18239,511
18241,510
18243,510
18245,511
18247,511
18249,511
18251,511
18253,511
18255,510
18257,510
18259,510
18262,511
18264,512
18266,511
18267,511
18269,511
18271,511
18273,510
18275,510
18277,510
18279,510
18281,511
18283,511
18285,511
18287,511
18289,511
18291,511
18293,510
18295,511
18297,511
18299,511
18301,511
18304,511
18306,510
18308,510
18310,511
18311,510
18313,511
18315,511
18317,511
18319,511
18321,511
18323,510
18325,511
18327,510
18329,510
18331,511
18333,511
18335,511
18337,511
18339,510
18341,511
18343,510
18345,510
18348,511
18350,510
18352,511
18353,511
18355,511
18357,511
18359,510
18361,510
18363,510
18365,511
18367,510
18369,511
18371,511
18373,511
18375,510
18377,510
18379,511
18381,511
18383,511
18385,511
18387,511
18390,511
18392,510
18394,510
18395,510
18397,511
18399,511
18401,511
18403,511
18405,511
18407,510
18409,511
18411,510
18413,511
18415,510
18417,511
18419,511
18421,511
18423,510
18425,510
18427,510
18429,510
18432,510
18434,510
18436,511
18438,511
18439,512
18441,513
18443,511
18445,511
18447,511
18449,510
18451,511
18453,512
18455,511
18457,510
18459,510
18461,510
18463,510
18465,511
18467,511
18469,511
18471,511
18473,511
18476,510
18478,510
18480,510
18481,511
18483,511
18485,511
18487,511
18489,510
18491,510
18493,510
18495,510
18497,511
18499,511
18501,511
18503,511
18505,511
18507,511
18509,510
18511,510
18513,511
18515,511
18518,511
18520,511
18522,511
18523,510
18525,510
18527,510
18529,511
18531,511
18533,511
18535,511
18537,511
18539,511
18541,511
18543,510
18545,510
18547,511
18549,511
18551,510
18553,511
18555,511
18557,511
18560,512
18562,510
18564,511
18566,511
18567,511
18569,511
18571,511
18573,510
18575,511
18577,510
18579,510
18581,511
18583,511
18585,511
18587,511
18589,510
18591,510
18593,510
18595,510
18597,511
18599,512
18601,511
18604,511
18606,510
18608,510
18609,510
18611,510
18613,511
18615,511
18617,511
18619,511
18621,511
18623,510
18625,510
18627,510
18629,511
18631,511
18633,511
18635,511
18637,511
18639,510
18641,510
18643,511
18646,511
18648,511
18650,511
18651,511
18653,511
18655,511
18657,510
18659,510
18661,510
18663,511
18665,511
18667,511
18669,511
18671,510
18673,510
18675,510
18677,510
18679,511
18681,511
18683,511
18685,512
18688,512
18690,511
18692,511
18694,510
18695,510
18697,511
18699,511
18701,511
18703,511
18705,511
18707,511
18709,510
18711,511
18713,511
18715,511
18717,511
18719,511
18721,511
18723,510
18725,510
18727,510
18729,511
18732,511
18734,511
18736,511
18737,511
18739,510
18741,510
18743,510
18745,510
18747,512
18749,512
18751,511
18753,511
18755,511
18757,511
18759,510
18761,510
18763,511
18765,511
18767,511
18769,511
18771,511
18774,510
18776,510
18778,510
18779,511
18781,511
18783,511
18785,511
18787,511
18789,510
18791,510
18793,510
18795,510
18797,511
18799,511
18801,511
18803,511
18805,510
18807,510
18809,511
18811,510
18813,511
18816,512
18818,512
18820,511
18822,511
18823,511
18825,511
18827,510
18829,510
18831,511
18833,511
18835,511
18837,511
18839,510
18841,510
18843,510
18845,512
18847,512
18849,511
18851,511
18853,511
18855,510
18857,510
18860,510
18862,510
18864,511
18865,511
18867,511
18869,511
18871,510
18873,511
18875,510
18877,510
18879,511
18881,511
18883,511
18885,511
18887,511
18889,510
18891,510
18893,510
18895,510
18897,511
18899,511
18902,511
18904,511
18906,510
18907,510
18909,510
18911,510
18913,511
18915,511
18917,511
18919,511
18921,510
18923,510
18925,510
18927,511
18929,511
18931,511
18933,511
18935,511
18937,511
18939,510
18941,510
18944,510
18946,510
18948,511
18950,512
18951,511
18953,511
18955,510
18957,510
18959,510
18961,510
18963,511
18965,511
18967,511
18969,511
18971,511
18973,511
18975,510
18977,510
18979,511
18981,511
18983,511
18985,511
18988,511
18990,510
18992,510
18993,511
18995,510
18997,511
18999,511
19001,511
19003,511
19005,511
19007,510
19009,510
19011,510
19013,510
19015,511
19017,511
19019,511
19021,510
19023,511
19025,511
19027,511
19030,511
19032,511
19034,511
19035,511
19037,511
19039,510
19041,510
19043,510
19045,510
19047,511
19049,511
19051,510
19053,510
19055,510
19057,510
19059,511
19061,511
19063,511
19065,511
19067,511
19069,511
19072,510
19074,510
19076,510
19078,510
19079,511
19081,511
19083,511
19085,510
19087,511
19089,510
19091,511
19093,510
19095,510
19097,511
19099,511
19101,511
19103,511
19105,510
19107,510
19109,510
19111,510
19113,511
19116,511
19118,511
19120,511
19121,511
19123,510
19125,511
19127,510
19129,510
19131,511
19133,510
19135,512
19137,512
19139,511
19141,511
19143,510
19145,510
19147,511
19149,511
19151,511
19153,511
19155,510
19158,511
19160,510
19162,510
19163,511
19165,511
19167,511
19169,511
19171,511
19173,511
19175,510
19177,510
19179,511
19181,511
19183,511
19185,511
19187,511
19189,510
19191,510
19193,510
19195,510
19197,511
19200,511
19202,511
19204,511
19206,511
19207,510
19209,510
19211,510
19213,511
19215,511
19217,511
19219,511
19221,511
19223,510
19225,510
19227,510
19229,510
19231,511
19233,511
19235,511
19237,511
19239,511
19241,511
19244,510
19246,510
19248,511
19249,511
19251,511
19253,511
19255,510
19257,510
19259,510
19261,510
19263,511
19265,511
19267,511
19269,510
19271,510
19273,511
19275,511
19277,511
19279,511
19281,511
19283,511
19286,511
19288,511
19290,510
19291,510
19293,510
19295,510
19297,511
19299,511
19301,511
19303,511
19305,510
19307,511
19309,511
19311,510
19313,510
19315,510
19317,511
19319,512
19321,512
19323,511
19325,511
19328,510
19330,511
19332,511
19334,511
19335,511
19337,511
19339,511
19341,510
19343,510
19345,510
19347,511
19349,511
19351,511
19353,511
19355,511
19357,511
19359,510
19361,510
19363,511
19365,511
19367,511
19369,511
19372,511
19374,510
19376,510
19377,511
19379,510
19381,511
19383,511
19385,511
19387,511
19389,510
19391,511
19393,510
19395,511
19397,511
19399,511
19401,511
19403,511
19405,510
19407,510
19409,510
19411,511
19414,511
19416,511
19418,511
19419,511
19421,510
19423,510
19425,510
19427,510
19429,512
19431,511
19433,511
19435,511
19437,511
19439,511
19441,510
19443,510
19445,510
19447,511
19449,511
19451,511
19453,511
19456,511
19458,511
19460,510
19462,510
19463,511
19465,511
19467,511
19469,511
19471,510
19473,511
19475,511
19477,510
19479,510
19481,511
19483,511
19485,511
19487,511
19489,511
19491,511
19493,509
19495,509
19497,512
19500,512
19502,512
19504,511
19505,511
19507,511
19509,511
19511,510
19513,511
19515,511
19517,511
19519,511
19521,510
19523,511
19525,510
19527,511
19529,511
19531,511
19533,511
19535,511
19537,511
19539,510
19542,511
19544,510
19546,510
19547,510
19549,511
19551,512
19553,511
19555,510
19557,510
19559,510
19561,511
19563,511
19565,511
19567,511
19569,511
19571,511
19573,511
19575,510
19577,510
19579,511
19581,511
19584,511
19586,511
19588,510
19590,510
19591,510
19593,510
19595,510
19597,511
19599,511
19601,511
19603,511
19605,511
19607,510
19609,510
19611,510
19613,511
19615,511
19617,510
19619,511
19621,511
19623,510
19625,510
19628,510
19630,511
19632,511
19633,512
19635,511
19637,511
19639,510
19641,510
19643,510
19645,510
19647,510
19649,511
19651,511
19653,511
19655,510
19657,510
19659,510
19661,510
19663,511
19665,511
19667,511
19670,511
19672,510
19674,510
19675,510
19677,510
19679,511
19681,511
19683,511
19685,512
19687,511
19689,510
19691,510
19693,510
19695,511
19697,511
19699,511
19701,511
19703,511
19705,510
19707,510
19709,510
19712,510
19714,511
19716,511
19718,511
19719,511
19721,511
19723,510
19725,510
19727,510
19729,510
19731,511
19733,510
19735,511
19737,512
19739,511
19741,511
19743,510
19745,510
19747,511
19749,511
19751,511
19753,511
19756,510
19758,510
19760,511
19761,511
19763,511
19765,511
19767,511
19769,511
19771,510
19773,510
19775,510
19777,510
19779,511
19781,512
19783,511
19785,511
19787,511
19789,511
19791,511
19793,510
19795,511
19798,511
19800,511
19802,512
19803,511
19805,510
19807,511
19809,510
19811,510
19813,511
19815,511
19817,511
19819,511
19821,511
19823,510
19825,510
19827,510
19829,512
19831,512
19833,511
19835,511
19837,510
19840,510
19842,510
19844,510
19846,511
19847,511
19849,511
19851,511
19853,511
19855,510
19857,510
19859,510
19861,510
19863,511
19865,511
19867,511
19869,511
19871,511
19873,510
19875,510
19877,510
19879,511
19881,511
19884,511
19886,511
19888,510
19889,510
19891,510
19893,510
19895,511
19897,511
19899,511
19901,511
19903,511
19905,511
19907,511
19909,510
19911,511
19913,511
19915,511
19917,511
19919,511
19921,511
19923,510
19926,510
19928,510
19930,511
19931,510
19933,511
19935,511
19937,510
19939,511
19941,511
19943,510
19945,511
19947,512
19949,511
19951,511
19953,511
19955,511
19957,510
19959,510
19961,510
19963,511
19965,511
19968,511
19970,511
19972,510
19974,510
19975,511
19977,510
19979,511
19981,511
19983,511
19985,511
19987,511
19989,510
19991,510
19993,510
19995,510
19997,511
19999,511
20001,511
20003,511
20005,511
20007,511
20009,510
20012,510
20014,511
20016,511
20017,511
20019,511
20021,510
20023,510
20025,510
20027,510
20029,512
20031,511
20033,511
20035,511
20037,511
20039,510
20041,511
20043,511
20045,511
20047,511
20049,511
20051,511
20054,511
20056,510
20058,511
20059,510
20061,510
20063,511
20065,511
20067,511
20069,511
20071,510
20073,511
20075,510
20077,511
20079,511
20081,511
20083,511
20085,511
20087,511
20089,510
20091,511
20093,510
20096,511
20098,511
20100,511
20102,511
20103,511
20105,510
20107,510
20109,510
20111,510
20113,511
20115,510
20117,510
20119,511
20121,511
20123,510
20125,510
20127,510
20129,511
20131,511
20133,511
20135,511
20137,511
20140,511
20142,511
20144,510
20145,510
20147,510
20149,510
20151,511
20153,511
20155,511
20157,511
20159,510
20161,510
20163,511
20165,511
20167,511
20169,511
20171,510
20173,510
20175,510
20177,510
20179,511
20182,511
20184,511
20186,511
20187,511
20189,510
20191,510
20193,510
20195,509
20197,512
20199,512
20201,512
20203,511
20205,511
20207,511
20209,510
20211,510
20213,510
20215,511
20217,511
20219,511
20221,511
20224,510
20226,510
20228,510
20230,511
20231,511
20233,511
20235,511
20237,511
20239,510
20241,510
20243,510
20245,511
20247,511
20249,511
20251,511
20253,511
20255,511
20257,511
20259,510
20261,511
20263,511
20265,511
20268,511
20270,511
20272,510
20273,511
20275,511
20277,510
20279,511
20281,511
20283,511
20285,511
20287,511
20289,511
20291,511
20293,510
20295,511
20297,511
20299,511
20301,511
20303,511
20305,511
20307,511
20310,511
20312,510
20314,511
20315,511
20317,511
20319,511
20321,511
20323,510
20325,510
20327,510
20329,511
20331,511
20333,511
20335,511
20337,511
20339,511
20341,511
20343,510
20345,511
20347,511
20349,511
20352,512
20354,511
20356,510
20358,511
20359,510
20361,510
20363,511
20365,511
20367,511
20369,511
20371,510
20373,510
20375,510
20377,510
20379,511
20381,511
20383,511
20385,511
20387,511
20389,510
20391,511
20393,510
20396,511
20398,511
20400,511
20401,511
20403,511
20405,510
20407,510
20409,510
20411,510
20413,511
20415,511
20417,511
20419,511
20421,511
20423,510
20425,511
20427,510
20429,511
20431,511
20433,511
20435,511
20438,511
20440,510
20442,511
20443,510
20445,510
20447,511
20449,511
20451,511
20453,511
20455,510
20457,511
20459,510
20461,510
20463,511
20465,511
20467,511
20469,511
20471,510
20473,510
20475,510
20477,510
20480,512
20482,512
20484,511
20486,511
20487,511
20489,510
20491,510
20493,510
20495,511
20497,511
20499,511
20501,511
20503,511
20505,510
20507,510
20509,510
20511,511
20513,511
20515,511
20517,511
20519,511
20521,510
20524,510
20526,511
20528,510
20529,511
20531,511
20533,511
20535,511
20537,510
20539,510
20541,511
20543,510
20545,511
20547,511
20549,511
20551,511
20553,511
20555,510
20557,510
20559,510
20561,511
20563,511
20566,511
20568,511
20570,511
20571,511
20573,510
20575,510
20577,510
20579,510
20581,511
20583,512
20585,512
20587,511
20589,511
20591,511
20593,510
20595,511
20597,511
20599,511
20601,511
20603,511
20605,510
20608,510
20610,510
20612,511
20614,511
20615,511
20617,511
20619,511
20621,510
20623,510
20625,510
20627,511
20629,511
20631,511
20633,511
20635,511
20637,510
20639,511
20641,510
20643,510
20645,511
20647,511
20649,511
20652,511
20654,511
20656,510
20657,510
20659,510
20661,510
20663,511
20665,511
20667,511
20669,511
20671,510
20673,510
20675,510
20677,511
20679,511
20681,511
20683,510
20685,511
20687,510
20689,511
20691,512
20694,511
20696,511
20698,511
20699,511
20701,511
20703,510
20705,510
20707,510
20709,510
20711,511
20713,511
20715,511
20717,511
20719,511
20721,511
20723,510
20725,510
20727,511
20729,511
20731,510
20733,511
20736,511
20738,511
20740,511
20742,511
20743,510
20745,511
20747,511
20749,511
20751,511
20753,510
20755,510
20757,511
20759,510
20761,510
20763,511
20765,511
20767,511
20769,511
20771,510
20773,510
20775,510
20777,510
20780,511
20782,511
20784,511
20785,511
20787,511
20789,510
20791,510
20793,510
20795,511
20797,511
20799,511
20801,511
20803,510
20805,510
20807,510
20809,510
20811,511
20813,512
20815,511
20817,512
20819,511
20822,510
20824,510
20826,510
20827,510
20829,511
20831,511
20833,511
20835,511
20837,510
20839,510
20841,510
20843,511
20845,511
20847,511
20849,511
20851,511
20853,511
20855,511
20857,511
20859,510
20861,511
20864,511
20866,511
20868,511
20870,511
20871,510
20873,511
20875,510
20877,510
20879,511
20881,511
20883,511
20885,511
20887,511
20889,511
20891,510
20893,511
20895,511
20897,511
20899,511
20901,511
20903,511
20905,510
20908,510
20910,510
20912,511
20913,511
20915,511
20917,511
20919,511
20921,511
20923,510
20925,510
20927,510
20929,511
20931,511
20933,512
20935,512
20937,511
20939,510
20941,510
20943,510
20945,510
20947,511
20950,510
20952,511
20954,511
20955,510
20957,510
20959,510
20961,510
20963,511
20965,511
20967,511
20969,511
20971,510
20973,510
20975,510
20977,511
20979,511
20981,511
20983,510
20985,511
20987,510
20989,510
20992,510
20994,510
20996,510
20998,511
20999,511
21001,511
21003,511
21005,510
21007,510
21009,510
21011,510
21013,511
21015,511
21017,511
21019,511
21021,510
21023,511
21025,510
21027,510
21029,510
21031,511
21033,510
21036,512
21038,511
21040,511
21041,511
21043,510
21045,510
21047,511
21049,511
21051,511
21053,510
21055,510
21057,510
21059,510
21061,511
21063,511
21065,511
21067,511
21069,511
21071,510
21073,510
21075,510
21078,510
21080,511
21082,511
21083,510
21085,511
21087,511
21089,510
21091,510
21093,511
21095,510
21097,511
21099,511
21101,511
21103,511
21105,511
21107,511
21109,510
21111,510
21113,511
21115,511
21117,512
21120,511
21122,510
21124,510
21126,510
21127,510
21129,511
21131,511
21133,512
21135,511
21137,511
21139,510
21141,510
21143,510
21145,511
21147,511
21149,511
21151,511
21153,511
21155,510
21157,511
21159,510
21161,511
21164,511
21166,511
21168,511
21169,511
21171,510
21173,510
21175,510
21177,510
21179,511
21181,511
21183,511
21185,511
21187,510
21189,510
21191,510
21193,510
21195,510
21197,511
21199,511
21201,511
21203,511
21206,511
21208,511
21210,510
21211,511
21213,511
21215,511
21217,511
21219,511
21221,511
21223,510
21225,510
21227,510
21229,511
21231,511
21233,511
21235,511
21237,510
21239,511
21241,511
21243,511
21245,511
21248,511
21250,511
21252,510
21254,510
21255,509
21257,510
21259,511
21261,511
21263,511
21265,511
21267,511
21269,511
21271,510
21273,510
21275,510
21277,510
21279,511
21281,510
21283,511
21285,511
21287,510
21289,511
21292,510
21294,510
21296,511
21297,511
21299,511
21301,511
21303,511
21305,510
21307,511
21309,510
21311,511
21313,511
21315,511
21317,511
21319,511
21321,511
21323,510
21325,510
21327,510
21329,511
21331,511
21334,511
21336,511
21338,511
21339,510
21341,510
21343,510
21345,511
21347,511
21349,511
21351,511
21353,511
21355,511
21357,511
21359,510
21361,511
21363,512
21365,511
21367,511
21369,512
21371,510
21373,510
21376,510
21378,510
21380,511
21382,511
21383,511
21385,511
21387,510
21389,510
21391,511
21393,511
21395,512
21397,511
21399,511
21401,511
21403,511
21405,510
21407,510
21409,510
21411,511
21413,511
21415,511
21417,511
21420,511
21422,511
21424,510
21425,511
21427,510
21429,511
21431,511
21433,511
21435,511
21437,511
21439,510
21441,510
21443,510
21445,511
21447,511
21449,511
21451,511
21453,510
21455,510
21457,511
21459,511
21462,511
21464,511
21466,511
21467,511
21469,511
21471,510
21473,511
21475,510
21477,510
21479,511
21481,511
21483,511
21485,511
21487,510
21489,510
21491,511
21493,511
21495,511
21497,511
21499,511
21501,511
21504,511
21506,510
21508,510
21510,510
21511,511
21513,511
21515,511
21517,511
21519,511
21521,510
21523,511
21525,510
21527,510
21529,511
21531,511
21533,511
21535,511
21537,510
21539,510
21541,510
21543,510
21545,512
21548,511
21550,511
21552,511
21553,511
21555,510
21557,510
21559,510
21561,511
21563,511
21565,511
21567,511
21569,510
21571,511
21573,510
21575,510
21577,510
21579,511
21581,511
21583,511
21585,511
21587,511
21590,510
21592,510
21594,510
21595,511
21597,511
21599,511
21601,511
21603,511
21605,510
21607,511
21609,510
21611,511
21613,511
21615,511
21617,511
21619,511
21621,511
21623,511
21625,510
21627,511
21629,511
21632,511
21634,511
21636,511
21638,510
21639,510
21641,511
21643,511
21645,511
21647,511
21649,511
21651,512
21653,511
21655,510
21657,508
21659,509
21661,512
21663,511
21665,511
21667,511
21669,511
21671,510
21673,511
21676,510
21678,511
21680,510
21681,511
21683,510
21685,509
21687,510
21689,512
21691,510
21693,511
21695,511
21697,511
21699,511
21701,511
21703,510
21705,511
21707,512
21709,511
21711,511
21713,511
21715,511
21718,511
21720,510
21722,510
21723,510
21725,510
21727,511
21729,511
21731,511
21733,511
21735,511
21737,510
21739,510
21741,510
21743,510
21745,511
21747,511
21749,511
21751,511
21753,511
21755,510
21757,511
21760,510
21762,511
21764,511
21766,511
21767,511
21769,510
21771,510
21773,511
21775,512
21777,511
21779,511
21781,511
21783,511
21785,511
21787,511
21789,511
21791,510
21793,510
21795,510
21797,511
21799,511
21801,511
21804,511
21806,510
21808,510
21809,510
21811,511
21813,511
21815,511
21817,511
21819,511
21821,510
21823,510
21825,511
21827,511
21829,511
21831,511
21833,511
21835,511
21837,510
21839,510
21841,510
21843,510
21846,511
21848,511
21850,511
21851,511
21853,510
21855,510
21857,510
21859,510
21861,510
21863,510
21865,512
21867,512
21869,511
21871,511
21873,510
21875,510
21877,511
21879,511
21881,511
21883,511
21885,511
21888,510
21890,510
21892,510
21894,511
21895,511
21897,511
21899,511
21901,510
21903,511
21905,511
21907,511
21909,510
21911,511
21913,511
21915,511
21917,511
21919,511
21921,511
21923,511
21925,510
21927,510
21929,511
21932,511
21934,511
21936,511
21937,510
21939,511
21941,510
21943,510
21945,511
21947,511
21949,511
21951,511
21953,511
21955,510
21957,511
21959,510
21961,511
21963,510
21965,511
21967,511
21969,512
21971,511
21974,511
21976,510
21978,511
21979,511
21981,510
21983,511
21985,511
21987,511
21989,510
21991,511
21993,511
21995,511
21997,511
21999,511
22001,511
22003,511
22005,510
22007,510
22009,510
22011,511
22013,511
22016,510
22018,511
22020,511
22022,511
22023,511
22025,511
22027,510
22029,511
22031,511
22033,512
22035,511
22037,510
22039,510
22041,510
22043,510
22045,511
22047,511
22049,511
22051,511
22053,511
22055,510
22057,510
22060,511
22062,511
22064,511
22065,511
22067,511
22069,511
22071,510
22073,510
22075,510
22077,510
22079,511
22081,511
22083,512
22085,511
22087,511
22089,510
22091,510
22093,510
22095,511
22097,511
22099,510
22102,511
22104,511
22106,510
22107,511
22109,510
22111,511
22113,511
22115,511
22117,511
22119,511
22121,510
22123,510
22125,510
22127,510
22129,512
22131,511
22133,511
22135,511
22137,511
22139,510
22141,510
22144,510
22146,511
22148,511
22150,511
22151,511
22153,511
22155,510
22157,511
22159,510
22161,510
22163,510
22165,510
22167,511
22169,511
22171,511
22173,511
22175,510
22177,511
22179,511
22181,511
22183,511
22185,511
22188,510
22190,511
22192,511
22193,510
22195,511
22197,511
22199,511
22201,511
22203,511
22205,511
22207,510
22209,511
22211,510
22213,511
22215,511
22217,511
22219,511
22221,510
22223,511
22225,510
22227,511
22230,511
22232,511
22234,511
22235,511
22237,510
22239,510
22241,510
22243,510
22245,510
22247,511
22249,510
22251,511
22253,512
22255,511
22257,510
22259,509
22261,510
22263,510
22265,511
22267,512
22269,512
22272,512
22274,511
22276,510
22278,510
22279,510
22281,511
22283,511
22285,511
22287,511
22289,511
22291,510
22293,511
22295,511
22297,511
22299,511
22301,512
22303,510
22305,511
22307,511
22309,510
22311,511
22313,511
22316,511
22318,511
22320,510
22321,511
22323,510
22325,510
22327,511
22329,511
22331,511
22333,511
22335,511
22337,511
22339,511
22341,510
22343,510
22345,510
22347,510
22349,510
22351,511
22353,511
22355,511
22358,511
22360,510
22362,511
22363,511
22365,511
22367,511
22369,510
22371,510
22373,511
22375,510
22377,511
22379,511
22381,511
22383,511
22385,511
22387,510
22389,511
22391,510
22393,511
22395,511
22397,511
22400,511
22402,511
22404,510
22406,511
22407,511
22409,511
22411,511
22413,511
22415,511
22417,511
22419,511
22421,510
22423,511
22425,510
22427,510
22429,511
22431,511
22433,511
22435,511
22437,510
22439,511
22441,510
22444,511
22446,511
22448,511
22449,511
22451,511
22453,511
22455,510
22457,511
22459,510
22461,511
22463,511
22465,511
22467,512
22469,511
22471,511
22473,510
22475,510
22477,510
22479,511
22481,511
22483,511
22486,511
22488,510
22490,510
22491,510
22493,510
22495,511
22497,511
22499,511
22501,511
22503,510
22505,510
22507,511
22509,511
22511,511
22513,511
22515,511
22517,511
22519,511
22521,511
22523,510
22525,510
22528,510
22530,511
22532,511
22534,511
22535,511
22537,511
22539,510
22541,510
22543,510
22545,511
22547,511
22549,511
22551,511
22553,511
22555,510
22557,510
22559,510
22561,511
22563,511
22565,511
22567,511
22569,511
22572,510
22574,510
22576,510
22577,510
22579,511
22581,511
22583,511
22585,511
22587,510
22589,510
22591,510
22593,510
22595,511
22597,511
22599,511
22601,511
22603,510
22605,510
22607,511
22609,511
22611,511
22614,511
22616,511
22618,511
22619,511
22621,510
22623,510
22625,510
22627,511
22629,511
22631,511
22633,511
22635,511
22637,510
22639,510
22641,510
22643,511
22645,511
22647,511
22649,511
22651,510
22653,510
22656,511
22658,511
22660,511
22662,510
22663,510
22665,511
22667,511
22669,510
